4.924623115577887944e+01	3.771836807096820010e-01
5.025125628140703071e+01	3.669620921875388908e-01
5.125628140703516777e+01	3.584362029479929435e-01
5.226130653266330484e+01	3.518013801681521557e-01
5.326633165829144900e+01	3.472164652749558655e-01
5.427135678391959317e+01	3.447923620016378199e-01
5.527638190954773734e+01	3.445819943441443822e-01
5.628140703517586019e+01	3.465720912125697661e-01
5.728643216080400435e+01	3.506771898046950331e-01
5.829145728643214852e+01	3.567361694879122025e-01
5.929648241206029979e+01	3.645115351805546244e-01
6.030150753768842975e+01	3.736915672623808971e-01
6.130653266331656681e+01	3.838953476523535580e-01
6.231155778894471808e+01	3.946805628176923153e-01
6.331658291457285515e+01	4.055538781379959268e-01
6.432160804020099931e+01	4.159835781815246492e-01
6.532663316582915058e+01	4.254140777765793580e-01
6.633165829145727344e+01	4.332818326424885402e-01
6.733668341708541050e+01	4.390321186661388930e-01
6.834170854271356177e+01	4.421361079707072927e-01
6.934673366834169883e+01	4.421076493527422713e-01
7.035175879396983589e+01	4.385191613608054317e-01
7.135678391959797295e+01	4.310160683865739695e-01
7.236180904522612423e+01	4.193292529978712713e-01
7.336683417085426129e+01	4.032850599703647898e-01
7.437185929648239835e+01	3.828124669736528984e-01
7.537688442211054962e+01	3.579471309095396125e-01
7.638190954773870089e+01	3.288321242209161221e-01
7.738693467336682374e+01	2.957152884039261354e-01
7.839195979899496081e+01	2.589432484892188469e-01
7.939698492462311208e+01	2.189522482870213949e-01
8.040201005025124914e+01	1.762560775909451649e-01
8.140703517587938620e+01	1.314314653284715251e-01
8.241206030150752326e+01	8.510140314194897249e-02
8.341708542713564611e+01	3.791693881377266456e-02
8.442211055276381160e+01	-9.461964416894428492e-03
8.542713567839196287e+01	-5.638587035353335303e-02
8.643216080402008572e+01	-1.022349673879475174e-01
8.743718592964822278e+01	-1.464371822261265332e-01
8.844221105527637405e+01	-1.884847010386425659e-01
8.944723618090449690e+01	-2.279483406378042532e-01
9.045226130653264818e+01	-2.644892831776453068e-01
9.145728643216078524e+01	-2.978677758977007484e-01
9.246231155778895072e+01	-3.279484995726629770e-01
9.346733668341707357e+01	-3.547024220682777340e-01
9.447236180904519642e+01	-3.782050728390961569e-01
9.547738693467334770e+01	-3.986312961920577269e-01
9.648241206030148476e+01	-4.162466614395954334e-01
9.748743718592962182e+01	-4.313958224868779112e-01
9.849246231155775888e+01	-4.444882239495984155e-01
9.949748743718592436e+01	-4.559816419312990865e-01
1.005025125628140614e+02	-4.663641219223042533e-01
1.015075376884421985e+02	-4.761349313173183218e-01
1.025125628140703355e+02	-4.857851778611159133e-01
1.035175879396984868e+02	-4.957787567387050842e-01
1.045226130653266097e+02	-5.065342776290001625e-01
1.055276381909547467e+02	-5.184085892382924721e-01
1.065326633165828980e+02	-5.316824638043623485e-01
1.075376884422110635e+02	-5.465489297385345280e-01
1.085427135678391863e+02	-5.631046495498183146e-01
1.095477386934673234e+02	-5.813446356528813030e-01
1.105527638190954747e+02	-6.011604822498952672e-01
1.115577889447235975e+02	-6.223421711857629601e-01
1.125628140703517204e+02	-6.445833876968656284e-01
1.135678391959798716e+02	-6.674901625470753830e-01
1.145728643216080087e+02	-6.905925443152107768e-01
1.155778894472361600e+02	-7.133589034654842509e-01
1.165829145728642970e+02	-7.352123818159371771e-01
1.175879396984924483e+02	-7.555489301341050679e-01
1.185929648241205996e+02	-7.737563252391741475e-01
1.195979899497487224e+02	-7.892335278870833415e-01
1.206030150753768595e+02	-8.014097348186624004e-01
1.216080402010050108e+02	-8.097624928355294793e-01
1.226130653266331336e+02	-8.138342790203123567e-01
1.236180904522612991e+02	-8.132470078579817629e-01
1.246231155778894362e+02	-8.077140009511907248e-01
1.256281407035175732e+02	-7.970490455243417482e-01
1.266331658291457103e+02	-7.811722707097380480e-01
1.276381909547738331e+02	-7.601126820146594243e-01
1.286432160804019986e+02	-7.340073104020621297e-01
1.296482412060301215e+02	-7.030970489553216574e-01
1.306532663316583012e+02	-6.677193630159150572e-01
1.316582914572864240e+02	-6.282981650074405122e-01
1.326633165829145469e+02	-5.853312392049165869e-01
1.336683417085426981e+02	-5.393756812104054665e-01
1.346733668341708210e+02	-4.910318791259979943e-01
1.356783919597990007e+02	-4.409266062760710536e-01
1.366834170854271235e+02	-3.896958174304113176e-01
1.376884422110552464e+02	-3.379677411783218455e-01
1.386934673366833977e+02	-2.863468405345221401e-01
1.396984924623115205e+02	-2.353991729190652027e-01
1.407035175879396718e+02	-1.856396209752711746e-01
1.417085427135678231e+02	-1.375213895711665246e-01
1.427135678391959459e+02	-9.142807465528351996e-02
1.437185929648240972e+02	-4.766850977008266904e-02
1.447236180904522485e+02	-6.474489684800925106e-03
1.457286432160803997e+02	3.199863826632854541e-02
1.467336683417085226e+02	6.766863194823774519e-02
1.477386934673366738e+02	1.005204800630485201e-01
1.487437185929647967e+02	1.305983072315960725e-01
1.497487437185929195e+02	1.579954503321121806e-01
1.507537688442210992e+02	1.828431626813729338e-01
1.517587939698492221e+02	2.052984495997398073e-01
1.527638190954774018e+02	2.255315663593613629e-01
1.537688442211055246e+02	2.437137165118574145e-01
1.547738693467336475e+02	2.600054749209398941e-01
1.557788944723617988e+02	2.745464260414211544e-01
1.567839195979899216e+02	2.874464553854025328e-01
1.577889447236180445e+02	2.987790626896587032e-01
1.587939698492462242e+02	3.085769816574150393e-01
1.597989949748743470e+02	3.168302964312089132e-01
1.608040201005024983e+02	3.234871427117734788e-01
1.618090452261306211e+02	3.284569755039018490e-01
1.628140703517587724e+02	3.316162798202000883e-01
1.638190954773869237e+02	3.328164992816938228e-01
1.648241206030150465e+02	3.318938642475444123e-01
1.658291457286431694e+02	3.286807194249732333e-01
1.668341708542712922e+02	3.230178839784726419e-01
1.678391959798995003e+02	3.147675275667360939e-01
1.688442211055276232e+02	3.038260154514539901e-01
1.698492462311557460e+02	2.901361661087151766e-01
1.708542713567839257e+02	2.736983761472387977e-01
1.718592964824119917e+02	2.545800995443666115e-01
1.728643216080401714e+02	2.329232202340268676e-01
1.738693467336682943e+02	2.089489271751877875e-01
1.748743718592964456e+02	1.829597867808736844e-01
1.758793969849246253e+02	1.553388059992759640e-01
1.768844221105527481e+02	1.265453869349739136e-01
1.778894472361808994e+02	9.710818685080220558e-02
1.788944723618089938e+02	6.761501165291547433e-02
1.798994974874371735e+02	3.869998241352647084e-02
1.809045226130652964e+02	1.102831908281040954e-02
1.819095477386934476e+02	-1.472082054110823365e-02
1.829145728643215705e+02	-3.787292874421628597e-02
1.839195979899496933e+02	-5.777758224955371197e-02
1.849246231155779014e+02	-7.382809938980172682e-02
1.859296482412059959e+02	-8.548077461121229847e-02
1.869346733668341471e+02	-9.227304513525408369e-02
1.879396984924622700e+02	-9.383996730899901717e-02
1.889447236180903928e+02	-8.992842466812828173e-02
1.899497487437185725e+02	-8.040855464417268061e-02
1.909547738693466954e+02	-6.528196407141721724e-02
1.919597989949748467e+02	-4.468640243626684216e-02
1.929648241206029695e+02	-1.889667285188383408e-02
1.939698492462311492e+02	1.167831972065947084e-02
1.949748743718592436e+02	4.650235951283962499e-02
1.959798994974873949e+02	8.492240259214685338e-02
1.969849246231155178e+02	1.261824833440071403e-01
1.979899497487437259e+02	1.694406651111073914e-01
1.989949748743718487e+02	2.137885554366368568e-01
1.999999999999999716e+02	2.582728219749151899e-01
