0.000000000000000000e+00	2.999999999999999889e-01
5.128205128205127750e+00	5.999999999999999778e-01
1.025641025641025550e+01	9.000000000000000222e-01
1.538461538461538325e+01	1.000000000000000000e+00
2.051282051282051100e+01	9.000000000000000222e-01
2.564102564102563875e+01	8.000000000000000444e-01
3.076923076923076650e+01	6.999999999999999556e-01
3.589743589743589069e+01	5.999999999999999778e-01
4.102564102564102200e+01	5.000000000000000000e-01
4.615384615384615330e+01	4.000000000000000222e-01
5.128205128205127750e+01	4.000000000000000222e-01
5.641025641025640169e+01	2.999999999999999889e-01
6.153846153846153300e+01	4.000000000000000222e-01
6.666666666666665719e+01	4.000000000000000222e-01
7.179487179487178139e+01	4.000000000000000222e-01
7.692307692307690559e+01	2.999999999999999889e-01
8.205128205128204399e+01	1.000000000000000056e-01
8.717948717948716819e+01	-1.000000000000000056e-01
9.230769230769230660e+01	-2.999999999999999889e-01
9.743589743589744501e+01	-4.000000000000000222e-01
1.025641025641025550e+02	-5.000000000000000000e-01
1.076923076923077076e+02	-5.000000000000000000e-01
1.128205128205128034e+02	-6.999999999999999556e-01
1.179487179487179276e+02	-8.000000000000000444e-01
1.230769230769230660e+02	-8.000000000000000444e-01
1.282051282051281760e+02	-6.999999999999999556e-01
1.333333333333333144e+02	-5.999999999999999778e-01
1.384615384615384528e+02	-2.999999999999999889e-01
1.435897435897435628e+02	-1.000000000000000056e-01
1.487179487179487296e+02	1.000000000000000056e-01
1.538461538461538112e+02	2.000000000000000111e-01
1.589743589743589780e+02	2.999999999999999889e-01
1.641025641025640880e+02	2.999999999999999889e-01
1.692307692307691696e+02	2.999999999999999889e-01
1.743589743589743364e+02	2.000000000000000111e-01
1.794871794871794748e+02	1.000000000000000056e-01
1.846153846153846132e+02	-1.000000000000000056e-01
1.897435897435897516e+02	-1.000000000000000056e-01
1.948717948717948900e+02	0.000000000000000000e+00
1.999999999999999716e+02	2.999999999999999889e-01
