0.000000000000000000e+00 0.000000000000000000e+00
1.367761209090909147e-02 -5.227941044705882723e-01
2.735522418181818294e-02 -1.000000000000000000e+00
4.103283627272727441e-02 -7.204044197647059278e-01
5.471044836363636588e-02 -5.348345675294117196e-01
6.838806045454545735e-02 -4.360294098823529474e-01
8.206567254545454881e-02 -2.776654305882352847e-01
9.574328463636364028e-02 -2.240808960000000016e-01
1.094208967272727318e-01 -2.995404498823529549e-01
1.230985088181818232e-01 -3.079044216470587791e-01
1.367761209090909147e-01 -2.960477967058823823e-01
1.504537330000000062e-01 -2.567095717647058795e-01
1.641313450909090976e-01 -2.480698428235294239e-01
1.778089571818181891e-01 -2.401654362352941274e-01
1.914865692727272806e-01 -2.229779275294117569e-01
2.051641813636363720e-01 -1.869485176470588317e-01
2.188417934545454635e-01 -1.686581007058823578e-01
2.325194055454545550e-01 -1.636948630588235254e-01
2.461970176363636464e-01 -1.556985374117647036e-01
2.598746297272727102e-01 -1.352941327058823362e-01
2.735522418181818294e-01 -1.388786748235294188e-01
2.872298539090909486e-01 -1.428308931764705747e-01
3.009074660000000123e-01 -1.377757364705882170e-01
3.145850780909090760e-01 -1.350183755294117605e-01
3.282626901818181953e-01 -1.162683934117647033e-01
3.419403022727273145e-01 -1.214154390588235155e-01
3.556179143636363782e-01 -1.229779425882352867e-01
3.692955264545454419e-01 -1.221507312941176454e-01
3.829731385454545611e-01 -1.202205816470588162e-01
3.966507506363636804e-01 -1.114889637647058784e-01
4.103283627272727441e-01 -1.044117684705882371e-01
4.240059748181818078e-01 -1.022977807058823574e-01
4.376835869090909270e-01 -9.145220517647059677e-02
4.513611990000000462e-01 -7.950369129411764824e-02
4.650388110909091099e-01 -7.132352752941176210e-02
4.787164231818181737e-01 -7.068015435294117133e-02
4.923940352727272929e-01 -6.911765082352941403e-02
5.060716473636364121e-01 -7.086396235294117885e-02
5.197492594545454203e-01 -7.426469647058824008e-02
5.334268715454545395e-01 -6.948529694117647204e-02
5.471044836363636588e-01 -6.801471247058823999e-02
5.607820957272727780e-01 -7.068015435294117133e-02
5.744597078181818972e-01 -7.518382682352940660e-02
5.881373199090909054e-01 -6.884192376470588126e-02
6.018149320000000246e-01 -6.773898541176470722e-02
6.154925440909091439e-01 -7.371324235294117455e-02
6.291701561818181521e-01 -7.058823529411764608e-02
6.428477682727272713e-01 -7.389705035294118207e-02
6.565253803636363905e-01 -6.369484799999999836e-02
6.702029924545455097e-01 -6.737130917647059236e-02
6.838806045454546290e-01 -6.737130917647059236e-02
6.975582166363636372e-01 -5.523895717647058640e-02
7.112358287272727564e-01 -5.670957176470588917e-02
7.249134408181818756e-01 -5.634192564705882422e-02
7.385910529090908838e-01 -5.882352941176470507e-02
7.522686650000000030e-01 -5.422793788235293760e-02
7.659462770909091223e-01 -5.045955764705881835e-02
7.796238891818182415e-01 -4.650733929411764861e-02
