0.000000000000000000e+00	-2.220822097142441560e-03
2.501134301270417377e-03	-2.284258117611878951e-03
5.002268602540834753e-03	-1.903558827282345782e-03
7.503402903811252564e-03	-1.776645202587016914e-03
1.000453720508166951e-02	-1.269032287562154877e-03
1.250567150635208645e-02	-4.441561026771976032e-04
1.500680580762250513e-02	-4.441561026771976032e-04
1.750794010889292207e-02	-8.883329972326218160e-04
2.000907441016333901e-02	-1.840102014934681240e-03
2.251020871143375596e-02	-3.172632698600953986e-04
2.501134301270417290e-02	-5.710697273725263631e-04
2.751247731397458984e-02	-4.060924112077122367e-03
3.001361161524501026e-02	-5.266499587291612917e-03
3.251474591651542373e-02	-4.124360132546560191e-03
3.501588021778584414e-02	-4.758886672266751314e-03
3.751701451905625762e-02	-6.408639042036666511e-03
4.001814882032667803e-02	-4.124360132546560191e-03
4.251928312159709844e-02	-5.266499587291612917e-03
4.502041742286751191e-02	-5.583762857151708912e-03
4.752155172413793233e-02	-4.758886672266751314e-03
5.002268602540834580e-02	-6.281725417341336992e-03
5.252382032667876621e-02	-8.375633889788449901e-03
5.502495462794917969e-02	-8.058370619928353906e-03
5.752608892921960010e-02	-5.520306044804044153e-03
6.002722323049002051e-02	-2.474628554654872362e-03
6.252835753176043398e-02	-3.172632698600953986e-04
6.502949183303084746e-02	3.172591114844500876e-03
6.753062613430127481e-02	8.248741056971346450e-03
7.003176043557168828e-02	1.275380047984744220e-02
7.253289473684210176e-02	1.478427293182511468e-02
7.503402903811251523e-02	1.560912832483184534e-02
7.753516333938294258e-02	1.414974639210492442e-02
8.003629764065335606e-02	5.710655689968810629e-03
8.253743194192376953e-02	-7.106601602226294591e-03
8.503856624319419688e-02	-1.973350924925663247e-02
8.753970054446461035e-02	-3.489848147141128704e-02
9.004083484573502383e-02	-4.930203432102863575e-02
9.254196914700543730e-02	-5.913705014354400658e-02
9.504310344827586465e-02	-6.694161430595993445e-02
9.754423774954627813e-02	-7.709391419021362213e-02
1.000453720508166916e-01	-7.912436585031307201e-02
1.025465063520871190e-01	-7.379440945067379520e-02
1.050476406533575324e-01	-7.677665092035351746e-02
1.075487749546279459e-01	-7.887055939280063210e-02
1.100499092558983594e-01	-8.432740862525701930e-02
1.125510435571687867e-01	-9.879441828722204666e-02
1.150521778584392002e-01	-1.277284168192738545e-01
1.175533121597096137e-01	-1.592639575306758759e-01
1.200544464609800410e-01	-1.534898450283593840e-01
1.225555807622504545e-01	-1.315989912861862121e-01
1.250567150635208680e-01	-1.087563477344327401e-01
1.275578493647912814e-01	-5.323604480841042513e-02
1.300589836660616949e-01	1.560912832483184534e-02
1.325601179673321084e-01	7.544416182044370867e-02
1.350612522686025496e-01	1.245558464963075901e-01
1.375623865698729631e-01	1.604060969854209096e-01
1.400635208711433766e-01	1.671954353177871055e-01
1.425646551724137900e-01	1.706852897024917215e-01
1.450657894736842035e-01	7.201776424808677135e-02
1.475669237749546170e-01	-3.045685806900462478e-02
1.500680580762250305e-01	4.441561026771976032e-04
1.525691923774954717e-01	-9.454316532185837868e-03
1.550703266787658852e-01	-2.303299319691823679e-02
1.575714609800362986e-01	-1.491116576464221813e-02
1.600725952813067121e-01	-1.941624597939653821e-02
1.625737295825771256e-01	5.901015731072690312e-02
1.650748638838475391e-01	1.042512675196784200e-01
1.675759981851179525e-01	3.515228792892371307e-02
1.700771324863883938e-01	6.237309807073616874e-02
1.725782667876588072e-01	4.784263159642349050e-02
1.750794010889292207e-01	-1.763960077680951782e-02
1.775805353901996342e-01	6.878171632089460918e-02
1.800816696914700477e-01	3.236047927192165202e-03
1.825828039927404611e-01	7.011420542080443186e-02
1.850839382940108746e-01	6.814721057305264673e-02
1.875850725952813158e-01	1.165609118968486541e-01
1.900862068965517293e-01	1.767132086623206255e-01
1.925873411978221428e-01	1.731598974652683587e-01
1.950884754990925563e-01	2.609771604752300078e-01
1.975896098003629697e-01	3.145304477616222560e-01
2.000907441016333832e-01	3.574873206448401786e-01
2.025918784029037967e-01	2.840101536721482134e-01
2.050930127041742379e-01	3.332487311808292052e-01
2.075941470054446514e-01	3.796319808445257626e-01
2.100952813067150649e-01	4.449873203849416536e-01
2.125964156079854783e-01	5.439086315049808107e-01
2.150975499092558918e-01	4.493020301626529656e-01
2.175986842105263053e-01	4.919416189841325782e-01
2.200998185117967187e-01	4.064720916960086750e-01
2.226009528130671600e-01	3.057106577691566240e-01
2.251020871143375734e-01	2.784263908149964828e-01
2.276032214156079869e-01	1.287436634412018055e-01
2.301043557168784004e-01	9.619289689975006608e-02
2.326054900181488139e-01	8.153553759262027745e-02
2.351066243194192273e-01	-3.255076654145173942e-02
2.376077586206896408e-01	-1.744923865651781814e-01
2.401088929219600820e-01	-1.133883207820041567e-01
2.426100272232304955e-01	-9.854061182970960675e-02
2.451111615245009090e-01	-7.652284446284110531e-02
2.476122958257713225e-01	-1.215101482142801753e-01
2.501134301270417359e-01	-2.010786909591486815e-01
2.526145644283121494e-01	-2.836294335899404717e-01
2.551156987295825629e-01	-1.992385889442140068e-01
2.576168330308529764e-01	-2.090101479543816920e-01
2.601179673321233898e-01	-2.860406053322476772e-01
2.626191016333938033e-01	-1.946065951047643572e-01
2.651202359346642168e-01	-1.807106551701718467e-01
2.676213702359346858e-01	-1.646573707426628175e-01
2.701225045372050992e-01	-1.645939139303151388e-01
2.726236388384755127e-01	-2.769035520699219544e-01
2.751247731397459262e-01	-2.578045693603854827e-01
2.776259074410163397e-01	-8.166243042543737396e-02
2.801270417422867531e-01	-1.581218180759308145e-01
2.826281760435571666e-01	-1.916878104474322719e-01
2.851293103448275801e-01	-1.474619260685304800e-01
2.876304446460979936e-01	-2.122461958815738681e-01
2.901315789473684070e-01	-2.423857906807184159e-01
2.926327132486388205e-01	-2.949238521370609600e-01
2.951338475499092340e-01	-2.793147238122291598e-01
2.976349818511796474e-01	-2.504441613006467282e-01
3.001361161524500609e-01	-2.187817277564276242e-01
3.026372504537205299e-01	-2.343274200607900482e-01
3.051383847549909434e-01	-1.760152253102527653e-01
3.076395190562613569e-01	-1.277918736316215054e-01
3.101406533575317703e-01	-8.496193516497721476e-02
3.126417876588021838e-01	9.835015822515370820e-03
3.151429219600725973e-01	-2.404821902696796174e-02
3.176440562613430107e-01	-8.934010175503620532e-02
3.201451905626134242e-01	-1.140863041340720169e-01
3.226463248638838377e-01	-1.647208067631322492e-01
3.251474591651542512e-01	-2.202411096891545572e-01
3.276485934664246646e-01	-2.328680173361848960e-01
3.301497277676950781e-01	-2.884517770745548271e-01
3.326508620689654916e-01	-4.046954257015434320e-01
3.351519963702359051e-01	-4.654822282148573520e-01
3.376531306715063185e-01	-4.352157405828956938e-01
3.401542649727767875e-01	-3.654822344524208400e-01
3.426553992740472010e-01	-3.436548167307170720e-01
3.451565335753176145e-01	-3.436548167307170720e-01
3.476576678765880279e-01	-3.250634469362054801e-01
3.501588021778584414e-01	-3.032360500063799869e-01
3.526599364791288549e-01	-3.376903545832358189e-01
3.551610707803992684e-01	-3.200507538064263358e-01
3.576622050816696818e-01	-2.721446653976551944e-01
3.601633393829400953e-01	-2.775380786096420804e-01
3.626644736842105088e-01	-2.507614245705068745e-01
3.651656079854809223e-01	-2.078045724791671989e-01
3.676667422867513357e-01	-1.621192853756602825e-01
3.701678765880217492e-01	-1.665609087780669240e-01
3.726690108892921627e-01	-1.756979620403926745e-01
3.751701451905626317e-01	-2.154822438087660164e-01
3.776712794918330451e-01	-2.422588770560230864e-01
3.801724137931034586e-01	-2.618020366601149229e-01
3.826735480943738721e-01	-3.385786875804684959e-01
3.851746823956442856e-01	-3.552664985476977066e-01
3.876758166969146990e-01	-3.326142046411090236e-01
3.901769509981851125e-01	-3.227791888185936320e-01
3.926780852994555260e-01	-2.348350329758149002e-01
3.951792196007259395e-01	-8.781726300996162138e-02
3.976803539019963529e-01	7.341371016034425878e-02
4.001814882032667664e-01	2.741751378496328218e-01
4.026826225045371799e-01	4.215736071058156509e-01
4.051837568058075933e-01	4.543781801047798163e-01
4.076848911070780068e-01	4.138959357762168056e-01
4.101860254083484758e-01	3.340101505533664694e-01
