0.00000000  -1.00000000
0.00040000  -0.95695396
0.00080000  -0.91576088
0.00120000  -0.87634100
0.00160000  -0.83861798
0.00200000  -0.80251880
0.00240000  -0.76797354
0.00280000  -0.73491532
0.00320000  -0.70328012
0.00360000  -0.67300670
0.00400000  -0.64403642
0.00440000  -0.61631320
0.00480000  -0.58978336
0.00520000  -0.56439552
0.00560000  -0.54010052
0.00600000  -0.51685133
0.00640000  -0.49460293
0.00680000  -0.47331223
0.00720000  -0.45293801
0.00760000  -0.43344082
0.00800000  -0.41478291
0.00840000  -0.39692815
0.00880000  -0.37984196
0.00920000  -0.36349127
0.00960000  -0.34784441
0.01000000  -0.33287108
0.01040000  -0.31854230
0.01080000  -0.30483032
0.01120000  -0.29170858
0.01160000  -0.27915168
0.01200000  -0.26713530
0.01240000  -0.25563618
0.01280000  -0.24463206
0.01320000  -0.23410162
0.01360000  -0.22402447
0.01400000  -0.21438110
0.01440000  -0.20515284
0.01480000  -0.19632183
0.01520000  -0.18787095
0.01560000  -0.17978385
0.01600000  -0.17204486
0.01640000  -0.16463901
0.01680000  -0.15755196
0.01720000  -0.15076997
0.01760000  -0.14427992
0.01800000  -0.13806924
0.01840000  -0.13212590
0.01880000  -0.12643841
0.01920000  -0.12099573
0.01960000  -0.11578735
0.02000000  -0.11080316
0.02040000  -0.10603352
0.02080000  -0.10146920
0.02120000  -0.09710135
0.02160000  -0.09292152
0.02200000  -0.08892162
0.02240000  -0.08509389
0.02280000  -0.08143094
0.02320000  -0.07792566
0.02360000  -0.07457127
0.02400000  -0.07136127
0.02440000  -0.06828945
0.02480000  -0.06534986
0.02520000  -0.06253681
0.02560000  -0.05984484
0.02600000  -0.05726876
0.02640000  -0.05480357
0.02680000  -0.05244449
0.02720000  -0.05018696
0.02760000  -0.04802661
0.02800000  -0.04595926
0.02840000  -0.04398089
0.02880000  -0.04208769
0.02920000  -0.04027598
0.02960000  -0.03854226
0.03000000  -0.03688317
0.03040000  -0.03529549
0.03080000  -0.03377616
0.03120000  -0.03232223
0.03160000  -0.03093089
0.03200000  -0.02959944
0.03240000  -0.02832530
0.03280000  -0.02710600
0.03320000  -0.02593920
0.03360000  -0.02482262
0.03400000  -0.02375410
0.03440000  -0.02273158
0.03480000  -0.02175308
0.03520000  -0.02081669
0.03560000  -0.01992062
0.03600000  -0.01906311
0.03640000  -0.01824252
0.03680000  -0.01745725
0.03720000  -0.01670579
0.03760000  -0.01598667
0.03800000  -0.01529851
0.03840000  -0.01463997
0.03880000  -0.01400977
0.03920000  -0.01340671
0.03960000  -0.01282960
0.04000000  -0.01227734
